SampleName,Longitude,Latitude
Barboni_a636,36.850278,33.904444
Barboni_a637,36.755,33.829444
Barboni_a638,36.6775,33.74
Barboni_a639,36.594722,33.803056
Barboni_a640,36.710278,33.997222
Barboni_a641,36.59,33.95
Barboni_a642,36.486944,33.915278
Barboni_a643,36.336111,33.896111
Barboni_a644,36.345556,33.893056
Barboni_a645,36.363889,33.891944
Barboni_a646,36.402778,33.852778
Barboni_a647,36.4,33.8
Barboni_a648,36.389722,33.765556
Barboni_a649,36.371944,33.707222
Barboni_a650,35.88,33.37
Barboni_a651,36.023889,33.613611
Barboni_a652,35.979444,33.6525
Barboni_a653,35.963333,33.678889
Barboni_a654,36.218889,33.900833
Barboni_a655,36.230833,33.928333
Barboni_a656,36.209722,33.941389
Barboni_a657,36.199167,33.983889
Barboni_a658,36.157778,34.057778
Barboni_a659,36.126389,34.083333
Barboni_a660,36.12,34.13
Barboni_a661,36.035556,34.114722
Barboni_a662,36.035556,34.114722
Barboni_a663,36.076667,34.156111
Barboni_a664,36.049167,34.243333
Barboni_a665,35.979167,34.290556
Barboni_a666,35.954444,34.308889
Barboni_a667,35.932778,34.320833
Barboni_a668,35.904167,34.309444
Barboni_a669,35.888611,34.312778
Barboni_a670,35.864444,34.329444
Barboni_a671,35.807222,34.338333
Barboni_a672,35.759167,34.323056
Barboni_a673,35.697778,34.308056
Barboni_a674,35.831389,34.096389
Barboni_a675,35.810833,34.098611
Barboni_a676,35.784167,34.091944
Barboni_a677,35.776111,34.111111
Barboni_a678,35.748333,34.102778
Barboni_a679,35.705,34.106111
Barboni_a680,35.683889,34.108056
Barboni_a681,35.669167,34.109167
Barboni_a682,36.2,35.51
Barboni_a683,36.2,35.54
Barboni_a684,36.19,35.55
Barboni_a685,36.2,35.58
Barboni_a686,36.140278,35.5975
Barboni_a687,36.160556,35.594444
Barboni_a688,36.166944,35.604722
Barboni_a689,36.168889,35.59
Barboni_a690,36.178611,35.615
Barboni_a691,36.179722,35.617222
Barboni_a692,36.604167,35.7875
Barboni_a693,36.518611,35.783056
Barboni_a694,36.481111,35.797778
Barboni_a695,35.855,35.728056
Barboni_a696,35.855556,35.738889
Barboni_a697,35.876389,35.753056
Barboni_a698,35.849444,35.836667
Barboni_a699,35.852778,35.835833
Barboni_a700,35.854167,35.839167
Barboni_a701,35.855556,35.837222
Barboni_a702,36.896944,36.461944
Barboni_a703,36.873333,36.443056
Barboni_a704,36.843889,36.306111
Barboni_a705,36.848611,36.301944
Barboni_a706,-6.85,42.768056
Barboni_a707,27.85833333,42.63833333
Barboni_a708,28.485,42.1175
Barboni_a709,28.55138889,42.78388889
Barboni_a710,28.48527778,42.20083333
Barboni_a711,30.24972222,43.73916667
Barboni_a712,31.1,43.31805556
Barboni_a713,28.88888889,42.0675
Barboni_a714,31.11888889,42.88555556
Barboni_a715,28.61666667,43.6
Barboni_a716,28.53333333,43.55
Barboni_a717,27.93194444,42.65833333
Barboni_a718,28.11666667,43.41666667
Barboni_a719,27.63333333,43.25
Barboni_a720,27.96666667,43.25
Barboni_a721,27.98333333,43.28333333
Barboni_a722,27.83333333,42.91666667
Barboni_a723,27.83333333,42.91666667
Barboni_a724,27.63333333,42.96666667
Barboni_a725,27.8,42.98333333
Barboni_a726,27.88333333,43.03333333
Barboni_a727,28.11666667,43.36666667
Barboni_a728,27.87777778,42.65638889
Barboni_a729,27.88333333,43.03333333
Barboni_a730,28.53333333,43.55
Barboni_a731,28.63333333,43.58333333
Barboni_a732,27.87777778,42.645
Barboni_a733,27.89194444,42.65333333
Barboni_a734,28.16888889,42.67555556
Barboni_a735,27.96861111,42.20166667
Barboni_a736,27.96861111,42.13444444
Barboni_a737,28.41861111,42.20166667
Barboni_a738,37.38333333,39.86666667
Barboni_a739,-2.72,37.57
Barboni_a740,-2.7,37.62
Barboni_a741,-2.67,37.67
Barboni_a742,-2.67,37.67
Barboni_a743,-2.62,37.73
Barboni_a744,-2.58,37.72
Barboni_a745,-2.55,37.92
Barboni_a746,-2.58,37.87
Barboni_a747,-2.57,37.82
Barboni_a748,-2.48,37.52
Barboni_a749,-2.45,37.5
Barboni_a750,-2.45,37.58
Barboni_a751,-2.52,37.63
Barboni_a752,6.556666667,45.33138889
Barboni_a753,-8.2,41.6
Barboni_a754,-7.537917,43.467778
Barboni_a755,-7.533333,43.566667
Barboni_a756,-1.05,43.034
Barboni_a757,-1.05,43.034
Barboni_a758,-1.05,43.034
Barboni_a759,-5.283333333,40.21666667
Barboni_a760,-0.116806,41.39875
Barboni_a761,-0.11375,41.394861
Barboni_a762,12.875,43.02
Barboni_a763,-4.364167,43.116667
Barboni_a764,37.38333333,39.73333333
Barboni_a765,-2.75,42.13
Barboni_a766,-6.3,41.916667
Barboni_a767,-6.3,41.916667
Barboni_a768,-1.833333333,37.16666667
Barboni_a769,29.89166667,36.67222222
Barboni_a770,-2.83,42
Barboni_a771,-2.83,42.01
Barboni_a772,-2.82,42.01
Barboni_a773,-2.81,42.02
Barboni_a774,-2.8,42.02
Barboni_a775,-2.79,42.03
Barboni_a776,-2.78,42.03
Barboni_a777,-2.78,42.04
Barboni_a778,-2.77,42.04
Barboni_a779,-2.76,42.05
Barboni_a780,-2.76,42.06
Barboni_a781,-2.75,42.07
Barboni_a782,-2.75,42.08
Barboni_a783,-2.72,42.08
Barboni_a784,-2.7,42.09
Barboni_a785,-2.67,42.1
Barboni_a786,-2.65,42.17
Barboni_a787,-2.62,42.25
Barboni_a788,-0.379167,43.093333
Barboni_a789,-2.22,37.21
Barboni_a790,-2.2,37.2
Barboni_a791,-2.2,37.19
Barboni_a792,-2.2,37.19
Barboni_a793,-2.25,37.01
Barboni_a794,-2.25,37.01
Barboni_a795,-2.24,37.03
Barboni_a796,21.3,40.53
Barboni_a797,-5.266666667,40.21666667
Barboni_a798,-1.167,43.034
Barboni_a799,-1.167,43.034
Barboni_a800,-1.167,43.034
Barboni_a801,-1.167,43.034
Barboni_a802,-1.167,43.034
Barboni_a803,-1.167,43.034
Barboni_a804,-1.167,43.034
Barboni_a805,-1.167,43.017
Barboni_a806,-1.167,43.017
Barboni_a807,-1.167,43.017
Barboni_a808,-1.167,43.017
Barboni_a809,-1.167,43.017
Barboni_a810,-1.167,43.017
Barboni_a811,-0.234722,41.368056
Barboni_a812,-0.225972,41.413611
Barboni_a813,-0.230139,41.374861
Barboni_a814,-0.230278,41.389583
Barboni_a815,-0.513888889,41.25972222
Barboni_a816,-0.2225,41.393611
Barboni_a817,-0.213889,41.394722
Barboni_a818,-0.127361,41.458889
Barboni_a819,46.33,35.53
Barboni_a820,46.41,35.52
Barboni_a821,46.41,33.69
Barboni_a822,46.41,33.69
Barboni_a823,7.8,45.85
Barboni_a824,7.767,45.883
Barboni_a825,7.733,45.875
Barboni_a826,7.683,45.683
Barboni_a827,7.65,45.783
Barboni_a828,7.65,45.783
Barboni_a829,7.65,45.783
Barboni_a830,7.65,45.792
Barboni_a831,7.65,45.783
Barboni_a832,7.617,45.883
Barboni_a833,7.617,45.85
Barboni_a834,7.617,45.85
Barboni_a835,7.617,45.85
Barboni_a836,7.583,45.917
Barboni_a837,11.541824,45.468498
Barboni_a838,15.83638889,40.14333333
Barboni_a839,10.1186,44.35
Barboni_a840,10.123194,44.359028
Barboni_a841,10.048611,44.387361
Barboni_a842,10.24125,44.304722
Barboni_a843,10.2333,44.303
Barboni_a844,10.58583333,44.13666667
Barboni_a845,10.8,44.1555
Barboni_a846,10.818025,44.171147
Barboni_a847,11.96555556,43.05611111
Barboni_a848,14.4166,41.4
Barboni_a849,35.5833,31.75
Barboni_a850,35.5,29.5
Barboni_a851,-3.292361,39.661806
Barboni_a852,-2.876389,39.390972
Barboni_a853,-5.816111,37.049861
Barboni_a854,-4.165556,38.706389
Barboni_a855,-3.301266,39.69233
Barboni_a856,-4.615,37.313889
Barboni_a857,-4.615,37.313889
Barboni_a858,-4.615,37.313889
Barboni_a859,-5.824722,37.036389
Barboni_a860,-5.563889,41.857083
Barboni_a861,-3.255417,39.412639
Barboni_a862,-6.139861,36.346528
Barboni_a863,-4.068056,38.826944
Barboni_a864,-3.945278,38.754722
Barboni_a865,-2.566389,42.542639
Barboni_a866,-2.565278,42.534306
Barboni_a867,-4.243056,38.84
Barboni_a868,-3.274028,39.327222
Barboni_a869,-3.33248,39.464019
Barboni_a870,-4.30875,37.097778
Barboni_a871,-6.02625,36.522778
Barboni_a872,-4.145417,38.752222
Barboni_a873,-0.888056,38.504028
Barboni_a874,-4.835139,37.051528
Barboni_a875,-4.582222,41.201111
Barboni_a876,-4.770556,37.108611
Barboni_a877,-4.053611,38.938056
Barboni_a878,-4.947778,37.128056
Barboni_a879,-4.302474,37.10874
Barboni_a880,-2.722639,39.424028
Barboni_a881,-3.256667,40.884167
Barboni_a882,-4.302474,37.10874
Barboni_a883,-4.302474,37.10874
Barboni_a884,-4.143056,37.598056
Barboni_a885,-4.568889,41.203333
Barboni_a886,-3.935278,38.743056
Barboni_a887,-1.876388889,37.13333333
Barboni_a888,-2.828472,39.395
Barboni_a889,-2.8666,39.4166
Barboni_a890,0.730555556,41.50277778
Barboni_a891,-6.050694,36.617222
Barboni_a892,-4.36,38.958333
Barboni_a893,-3.941667,39.18
Barboni_a894,-2.746528,39.43625
Barboni_a895,-1.770126,38.720734
Barboni_a896,-3.341667,39.513333
Barboni_a897,-5.898889,36.903056
Barboni_a898,-3.83375,38.91875
Barboni_a899,-4.700833,37.200278
Barboni_a900,-4.628056,37.459444
Barboni_a901,-4.628056,37.459444
Barboni_a902,-4.628056,37.459444
Barboni_a903,-4.458194,40.976944
Barboni_a904,-0.296528,41.389861
Barboni_a905,-5.606389,41.830833
Barboni_a906,-5.629167,41.797222
Barboni_a907,-3.174306,39.466528
Barboni_a908,-4.204167,37.57875
Barboni_a909,-2.838611,39.432778
Barboni_a910,-3.173611111,41.8
Barboni_a911,-2.715556,39.408472
Barboni_a912,-6.057361,36.535278
Barboni_a913,-5.887917,36.917917
Barboni_a914,-3.356944,39.537361
Barboni_a915,-4.821389,37.429167
Barboni_a916,-6.016667,36.845
Barboni_a917,-5.640139,41.803056
Barboni_a918,-3.2833,39.4166
Barboni_a919,-5.801944,37.034722
Barboni_a920,-4.690833,37.4825
Barboni_a921,-4.690833,37.4825
Barboni_a922,-4.690833,37.4825
Barboni_a923,-6.933333,43.383333
Barboni_a924,-0.189987,41.061043
Barboni_a925,-0.189987,41.061043
Barboni_a926,-3.994444444,37.09166667
Barboni_a927,-4.085139,38.754583
Barboni_a928,2.443056,42.161944
Barboni_a929,-3.866667,42.633333
Barboni_a930,-7.554778,43.241102
Barboni_a931,-7.113194,42.592222
Barboni_a932,-8.1,41.75
Barboni_a933,-6.689444,42.13125
Barboni_a934,-0.182279,41.239561
Barboni_a935,-0.186667,41.42
Barboni_a936,-0.141378,41.236204
Barboni_a937,-0.151806,41.412083
Barboni_a938,-0.261528,41.378611
Barboni_a939,-0.227361,41.407222
Barboni_a940,-0.182279,41.239561
Barboni_a941,-1.499444,40.967917
Barboni_a942,-0.227361,41.407222
Barboni_a943,28.564444,43.585833
Barboni_a944,42.73861111,38.47388889
Barboni_a945,22.7,39.53333333
Barboni_a946,-6.6,37.16666667
Barboni_a947,-0.120417,41.3975
Barboni_a948,22.8,37.62
Barboni_a949,4.92,45.82
Barboni_a950,-5.23,43.07
Barboni_a951,-6.72,42.12
Barboni_a952,-1.85,37.12
Barboni_a953,-1.9,37.13
Barboni_a954,-1.97,37.13
Barboni_a955,-1.97,37.13
Barboni_a956,-2.1,37.08
Barboni_a957,-2.07,37.07
Barboni_a958,-2.17,36.95
Barboni_a959,-1.73,37.3
Barboni_a960,-1.72,37.32
Barboni_a961,-2.45,36.97
Barboni_a962,-2.68,36.15
Barboni_a963,-2.75,37
Barboni_a964,-2.97,36.78
Barboni_a965,-2.62,36.72
Barboni_a966,-2.62,36.7
Barboni_a967,-2.13,36.78
Barboni_a968,-2.13,36.78
Barboni_a969,-2.02,36.85
Barboni_a970,-2.02,36.83
Barboni_a971,-6.85625,37.155
Barboni_a972,,
Barboni_a973,,
Barboni_a974,,
Barboni_a975,,
Barboni_a976,,
Barboni_a977,,
Barboni_a978,,
Barboni_a979,,
Barboni_a980,,
Barboni_a981,,
Barboni_a982,,
Barboni_a983,,
Barboni_a984,,
Barboni_a985,,
Barboni_a986,,
Barboni_a987,,
Barboni_a988,,
Barboni_a989,,
Barboni_a990,,
Barboni_a991,,
Barboni_a992,,
Barboni_a993,,
Barboni_a994,,
Barboni_a995,,
Barboni_a996,,
Barboni_a997,,
Barboni_a998,,
Barboni_a999,,
Barboni_a1000,,
Barboni_a1001,,
Barboni_a1002,,
Barboni_a1003,,
Barboni_a1004,,
Barboni_a1005,,
Barboni_a1006,,
Barboni_a1007,,
Barboni_a1008,,
Barboni_a1009,,
Barboni_a1010,,
Barboni_a1011,,
Barboni_a1012,,
Barboni_a1013,,
Barboni_a1014,,
Barboni_a1015,,
Barboni_a1016,,
Barboni_a1017,,
Barboni_a1018,,
Barboni_a1019,,
Barboni_a1020,,
Barboni_a1021,,
Barboni_a1022,,
Barboni_a1023,,
Barboni_a1024,,
Barboni_a1025,,
Barboni_a1026,,
Barboni_a1027,,
Barboni_a1028,,
Barboni_a1029,,
Barboni_a1030,,
Barboni_a1031,,
Barboni_a1032,,
Barboni_a1033,,
Barboni_a1034,,
Barboni_a1035,,
Barboni_a1036,,
Barboni_a1037,,
Barboni_a1038,,
Barboni_a1039,,
Barboni_a1040,,
Barboni_a1041,,
Barboni_a1042,,
Barboni_a1043,,
Barboni_a1044,,
Barboni_a1045,,
Barboni_a1046,,
Barboni_a1047,,
Barboni_a1048,,
Barboni_a1049,,
Barboni_a1050,,
Barboni_a1051,,
Barboni_a1052,,
Barboni_a1053,,
Barboni_a1054,,
Barboni_a1055,,
Barboni_a1056,,
Barboni_a1057,,
Barboni_a1058,,
Barboni_a1059,,
Barboni_a1060,,
Barboni_a1061,,
Barboni_a1062,,
Barboni_a1063,,
Barboni_a1064,,
Barboni_a1065,,
Barboni_a1066,,
Barboni_a1067,,
Barboni_a1068,,
Barboni_a1069,,
Barboni_a1070,,
Barboni_a1071,,
Barboni_a1072,,
Barboni_a1073,,
Barboni_a1074,,
Barboni_a1075,,
Barboni_a1076,,
Barboni_a1077,,
Barboni_a1078,,
Barboni_a1079,,
Barboni_a1080,,
Barboni_a1081,,
Barboni_a1082,,
Barboni_a1083,,
Barboni_a1084,,
Barboni_a1085,,
Barboni_a1086,,
Barboni_a1087,,
Barboni_a1088,,
Barboni_a1089,,
Barboni_a1090,,
Barboni_a1091,,
Barboni_a1092,,
Barboni_a1093,,
Barboni_a1094,,
Barboni_a1095,,
Barboni_a1096,,
Barboni_a1097,,
Barboni_a1098,,
Barboni_a1099,,
Barboni_a1100,,
Barboni_a1101,,
Barboni_a1102,,
Barboni_a1103,,
Barboni_a1104,,
Barboni_a1105,,
Barboni_a1106,,
Barboni_a1107,,
Barboni_a1108,,
Barboni_a1109,,
Barboni_a1110,,
Barboni_a1111,,
Barboni_a1112,,
Barboni_a1113,,
Barboni_a1114,,
Barboni_a1115,,
Barboni_a1116,,
Barboni_a1117,,
Barboni_a1118,,
Barboni_a1119,,
Barboni_a1120,,
Barboni_a1121,,
Barboni_a1122,,
Barboni_a1123,,
Barboni_a1124,,
Barboni_a1125,,
Barboni_a1126,,
Barboni_a1127,,
Barboni_a1128,,
Barboni_a1129,,
Barboni_a1130,,
Barboni_a1131,,
Barboni_a1132,,
Barboni_a1133,,
Barboni_a1134,,
Barboni_a1135,,
Barboni_a1136,,
Barboni_a1137,,
Barboni_a1138,,
Barboni_a1139,,
Barboni_a1140,,
Barboni_a1141,,
Barboni_a1142,,
Barboni_a1143,,
Barboni_a1144,,
Barboni_a1145,,
Barboni_a1146,,
Barboni_a1147,,
Barboni_a1148,,
Barboni_a1149,,
Barboni_a1150,,
Barboni_a1151,,
Barboni_a1152,,
Barboni_a1153,,
Barboni_a1154,,
Barboni_a1155,,
Barboni_a1156,,
Barboni_a1157,,
Barboni_a1158,,
Barboni_a1159,,
Barboni_a1160,,
Barboni_a1161,,
Barboni_a1162,,
Barboni_a1163,,
Barboni_a1164,,
Barboni_a1165,,
Barboni_a1166,,
Barboni_a1167,,
Barboni_a1168,,
Barboni_a1169,,
Barboni_a1170,,
Barboni_a1171,,
Barboni_a1172,,
Barboni_a1173,,
Barboni_a1174,,
Barboni_a1175,,
Barboni_a1176,,
Barboni_a1177,,
Barboni_a1178,,
Barboni_a1179,,
Barboni_a1180,,
Barboni_a1181,,
Barboni_a1182,,
Barboni_a1183,,
Barboni_a1184,,
Barboni_a1185,,
Barboni_a1186,,
Barboni_a1187,,
Barboni_a1188,,
Barboni_a1189,,
Barboni_a1190,,
Barboni_a1191,,
Barboni_a1192,,
Barboni_a1193,,
Barboni_a1194,,
Barboni_a1195,,
Barboni_a1196,,
Barboni_a1197,,
Barboni_a1198,,
Barboni_a1199,,
Barboni_a1200,,
Barboni_a1201,,
Barboni_a1202,,
Barboni_a1203,,
Barboni_a1204,,
Barboni_a1205,,
Barboni_a1206,,
Barboni_a1207,,
Barboni_a1208,,
Barboni_a1209,,
Barboni_a1210,,
Barboni_a1211,,
Barboni_a1212,,
Barboni_a1213,,
Barboni_a1214,,
Barboni_a1215,,
Barboni_a1216,,
Barboni_a1217,,
Barboni_a1218,,
Barboni_a1219,,
Barboni_a1220,,
Barboni_a1221,,
Barboni_a1222,,
Barboni_a1223,,
Barboni_a1224,,
Barboni_a1225,,
Barboni_a1226,,
Barboni_a1227,,
Barboni_a1228,,
Barboni_a1229,,
Barboni_a1230,,
Barboni_a1231,,
Barboni_a1232,,
Barboni_a1233,,
Barboni_a1234,,
Barboni_a1235,,
Barboni_a1236,,
Barboni_a1237,,
Barboni_a1238,,
Barboni_a1239,,
Barboni_a1240,,
Barboni_a1241,,
Barboni_a1242,,
Barboni_a1243,,
Barboni_a1244,,
Barboni_a1245,,
Barboni_a1246,,
Barboni_a1247,,
Barboni_a1248,,
Barboni_a1249,,
Barboni_a1250,,
Barboni_a1251,,
Barboni_a1252,,
Barboni_a1253,,
Barboni_a1254,,
Barboni_a1255,,
Barboni_a1256,11.92569444,43.09236111
Barboni_a1257,13.40763889,41.28541667
Barboni_a1258,15.87791667,40.05583333
Barboni_a1259,15.83638889,40.14333333
Barboni_a1260,15.60555556,40.93027778
Barboni_a1261,14.37406389,41.60957222
Barboni_a1262,11.455,42.48666667
Barboni_a1263,11.77,42.61194444
Barboni_a1264,10.00319444,44.43736111
Barboni_a1265,13.60763889,42.37361111
Barboni_a1266,15.61305556,40.9325
Barboni_a1267,13.64527778,42.34638889
Barboni_a1268,12.1666,42.3333
Barboni_a1269,12.30138889,42.20638889
Barboni_a1270,12.84986111,41.68972222
Barboni_a1271,-2,37.08333333
Barboni_a1272,-8.666666667,39.1
Barboni_a1273,-6.533333333,37.11666667
Barboni_a1274,-5.77,43.52
Barboni_a1275,-1.537917,43.462778
Barboni_a1276,8.906,62.5668
Barboni_a1277,-1.629444,40.531667
Barboni_a1278,-1.1,43.034
Barboni_a1279,-1.1,43.034
Barboni_a1280,-1.1,43.034
Barboni_a1281,-1.12,43.034
Barboni_a1282,-1.12,43.034
Barboni_a1283,-1.12,43.034
Barboni_a1284,-1.12,43.034
Barboni_a1285,-1.12,43.034
Barboni_a1286,-1.12,43.034
Barboni_a1287,-1.12,43.034
Barboni_a1288,-1.12,43.034
Barboni_a1289,-1.12,43.034
Barboni_a1290,-1.12,43.034
Barboni_a1291,-1.12,43.034
Barboni_a1292,-1.12,43.034
Barboni_a1293,-1.13,43.034
Barboni_a1294,-1.13,43.034
Barboni_a1295,-7.483333,43.45
Barboni_a1296,-4.436111111,43.21555556
Barboni_a1297,30.05,37.46666667
Barboni_a1298,-6.813889,42.866667
Barboni_a1299,-7.111111,42.705556
Barboni_a1300,-3.866667,43.083333
Barboni_a1301,-3.441026,43.150906
Barboni_a1302,-3.441026,43.150906
Barboni_a1303,-3.016667,42.033333
Barboni_a1304,2.029444,42.675
Barboni_a1305,7.473333333,44.13
Barboni_a1306,-0.219401,41.043063
Barboni_a1307,-0.20464,41.043861
Barboni_a1308,-0.219401,41.043063
Barboni_a1309,-0.261667,41.401111
Barboni_a1310,-0.256528,41.408333
Barboni_a1311,-0.284861,41.404583
Barboni_a1312,-0.304614,41.37816
Barboni_a1313,-3.966667,42.616667
Barboni_a1314,-7.02,43.22
Barboni_a1315,12.37,63.17
Barboni_a1316,12.36,63.17
Barboni_a1317,12.36,63.17
Barboni_a1318,12.36,63.17
Barboni_a1319,12.36,63.18
Barboni_a1320,12.35,63.18
Barboni_a1321,12.37,63.17
Barboni_a1322,12.37,63.17
Barboni_a1323,12.37,63.17
Barboni_a1324,12.37,63.17
Barboni_a1325,12.37,63.17
Barboni_a1326,12.36,63.17
Barboni_a1327,12.36,63.17
Barboni_a1328,12.36,63.17
Barboni_a1329,12.37,63.15
Barboni_a1330,12.38,63.15
Barboni_a1331,12.4,63.15
Barboni_a1332,12.4,63.15
Barboni_a1333,12.4,63.15
Barboni_a1334,12.4,63.15
Barboni_a1335,12.4,63.17
Barboni_a1336,12.4,63.17
Barboni_a1337,12.4,63.17
Barboni_a1338,12.4,63.17
Barboni_a1339,12.4,63.17
Barboni_a1340,12.37,63.15
Barboni_a1341,12.42,63.17
Barboni_a1342,12.42,63.17
Barboni_a1343,12.37,63.15
Barboni_a1344,12.38,63.15
Barboni_a1345,12.38,63.15
Barboni_a1346,12.38,63.15
Barboni_a1347,12.38,63.15
Barboni_a1348,12.38,63.15
Barboni_a1349,12.35,63.18
Barboni_a1350,12.35,63.18
Barboni_a1351,-3.58527,57.041458
Barboni_a1352,-3.34412,57.115363
Barboni_a1353,-3.408444,57.11588
Barboni_a1354,-8.733333,41.833333
Barboni_a1355,-8.733333,41.833333
Barboni_a1356,-5,33.05
Barboni_a1357,-4.991067,43.272313
Barboni_a1358,-7.5545,43.251
Barboni_a1359,-1.770126,38.720734
Barboni_a1360,-9.002989,39.677278
Barboni_a1361,-1.499444,40.967917
Barboni_a1362,-4.4833,42.56101
Barboni_a1363,-9.046396,43.186313
Barboni_a1364,-6.238624,40.681601
Barboni_a1365,-2.5,38.3833
Barboni_a1366,-6.7545,42.454
Barboni_a1367,-7.478333,43.159028
Barboni_a1368,-6.1353,42.01101
Barboni_a1369,-2.840637,39.421603
Barboni_a1370,-3.2833,39.4166
Barboni_a1371,-2.8666,39.4166
Barboni_a1372,-1.9166,40.05
Barboni_a1373,-4.81101,37.348
Barboni_a1374,-4.302474,37.10874
Barboni_a1375,-1.608444,40.726724
Barboni_a1376,-0.1666,41.333
Barboni_a1377,-1.419874,38.789149
Barboni_a1378,-0.178735,41.797139
Barboni_a1379,-7.554778,43.241102
Barboni_a1380,-2.847182,41.99892
Barboni_a1381,-2.847182,41.99892
Barboni_a1382,-2.554722,41.185833
Barboni_a1383,-4.151667,42.980278
Barboni_a1384,-3.342179,37.051733
Barboni_a1385,-3.3671,37.05
Barboni_a1386,-2.819264,37.953667
Barboni_a1387,-2.860114,41.994588
Barboni_a1388,-2.5166,38.5
Barboni_a1389,-3.301266,39.69233
Barboni_a1390,-8.744167,43.125
Barboni_a1391,-6.793611,42.135556
Barboni_a1392,-3.336973,39.45088
Barboni_a1393,-6.8868,43.3335
Barboni_a1394,-3.33248,39.464019
Barboni_a1395,-0.189987,41.061043
Barboni_a1396,-0.182279,41.239561
Barboni_a1397,-0.141378,41.236204
Barboni_a1398,-0.219401,41.043063
Barboni_a1399,-6.691806,42.109861
Barboni_a1400,-8.991389,39.693194
Barboni_a1401,-3.329306,37.054583
Barboni_a1402,-8.2333,37.9833
Barboni_a1403,-6.7848,42.1343
Barboni_a1404,-6.852778,42.863889
Barboni_a1405,34.38,39.2
Barboni_a1406,34.93,38.63
Barboni_a1407,35.029,38.59
Barboni_a1408,35.79,39.029
Barboni_a1409,35.83,39.069
Barboni_a1410,35.38,38.279
Barboni_a1411,36.47,39.4
Barboni_a1412,37.61,39.88
Barboni_a1413,36.529,39.95
Barboni_a1414,36.529,39.95
Barboni_a1415,36.5,40.02
Barboni_a1416,36.15,40.27
Barboni_a1417,36.09,40.419
Barboni_a1418,36.15,40.479
Barboni_a1419,36.159,40.529
Barboni_a1420,36.02,40.9
Barboni_a1421,35.72,40.979
Barboni_a1422,36.13,41.169
Barboni_a1423,36.209,41.38
Barboni_a1424,35.25,41.729
Barboni_a1425,35.18,41.819
Barboni_a1426,35.029,41.81
Barboni_a1427,34.849,41.63
Barboni_a1428,34.279,41.569
Barboni_a1429,33.319,41.369
Barboni_a1430,33.669,41.25
Barboni_a1431,33.22,41.15
Barboni_a1432,32.869,41.2
Barboni_a1433,32.72,41.229
Barboni_a1434,32.63,41.18
Barboni_a1435,32.009,40.779
Barboni_a1436,31.62,40.849
Barboni_a1437,31.1,40.779
Barboni_a1438,30.44,40.869
Barboni_a1439,30.569,41.029
Barboni_a1440,31.25,40.58
Barboni_a1441,31.299,40.61
Barboni_a1442,31.309,40.61
Barboni_a1443,24.12,35.6
Barboni_a1444,-5.35,32.9
Barboni_a1445,-7.43,43.4
Barboni_a1446,-7.62,43.55
Barboni_a1447,-7.45,43.42
Barboni_a1448,-7.527639,43.372639
Barboni_a1449,-7.55,43.53
Barboni_a1450,-7.55,43.53
Barboni_a1451,0.18167,40.1653
Barboni_a1452,-6.2,42.67
Barboni_a1453,35.8275,39.03333333
Barboni_a1454,-6.666666667,37.21666667
Barboni_a1455,-7.57,43.42
Barboni_a1456,-0.109444,41.380972
Barboni_a1457,-0.116528,41.381111
Barboni_a1458,14.21666667,45.65
Barboni_a1459,13.7833,45.1833
Barboni_a1460,15.8833,46.25
Barboni_a1461,14.4333,45.75
Barboni_a1462,14.8666,45.45
Barboni_a1463,14.6833,45.5166
Barboni_a1464,14.5833,45.8666
Barboni_a1465,14.2,45.65
Beaudouin_a1,4.842,43.31033
Beaudouin_a2,4.91783,43.33617
Beaudouin_a3,4.96667,43.26667
Beaudouin_a4,4.91393,43.2411
Beaudouin_a5,4.83333,43.167893
Beaudouin_a6,4.83317,43.2325
Beaudouin_a7,4.6951,43.22038
Beaudouin_a8,4.74,43.29733
Beaudouin_a9,4.71342,43.29385
Beaudouin_a10,4.7675,43.318
Beaudouin_a11,3.05,42.71
Beaudouin_a12,3.41,43.2
Beaudouin_a13,3.11,42.6
Beaudouin_a14,3.45,42.9
Beaudouin_a15,3.26,43.2
Beaudouin_a16,3.13,43.01
Beaudouin_a17,3.71,42.81
Binney2017_E2172,89.61,50.27
Binney2017_E2174,83.17,55.65
Binney2017_E2175,82.7,55.39
Binney2017_E2183,109.2,53.67
Binney2017_E2184,109.53,54.45
Binney2017_E2186,105,51.52
Binney2017_E2187,87.73,50.19
Binney2017_E2188,172,67.5
Binney2017_E2189,152.89,61.18
Binney2017_E2190,152.89,61.18
Binney2017_E2196,70.97,56.92
Binney2017_E2199,44.43,47.77
Binney2017_E2200,106.63,54.54
Binney2017_E2206,177.17,64.5
Binney2017_E2207,136.21,44.61
Binney2017_E2208,106.73,53.02
Binney2017_E2214,108.35,53.68
Binney2017_E2218,132.66,42.86
Binney2017_E2220,43.44,49.54
Binney2017_E2221,28.1,55.26
Binney2017_E2223,151.72,60.8
Binney2017_E2224,175.52,66.78
Binney2017_E2225,175.25,64.83
Binney2017_E2230,30.75,69.45
Binney2017_E2232,26.54,53.08
Binney2017_E2233,108.78,55.87
Binney2017_E2234,172.16,67.15
Binney2017_E2237,65.75,57.02
Binney2017_E2239,50.5,53.02
Binney2017_E2241,78.53,56.03
Binney2017_E2242,149.45,61.63
Binney2017_E2243,70.23,56.82
Binney2017_E2244,178.3,64.82
